DeviceId
f18ad38d904d349c2e741f48fa286c9da335d1d6
c7cf70659b79fdeabe612aa9c64f227d4f6b63a6
c8996508797829e35302f748bd89ac416a24b90e
dc8bcfcb6d99a26dbc9a323b10301ef2d2b07307
e5ad5edbdc94d0000dc2b143076bf55361d662a5
33ac56a1892fdc1399c397b681708cf0a88e0594
396333af32acdfb36a2c5dfe649a22cc2d3a6df3
4adc6ecf08621f4561ef91ea0a28279a0a5c7a00
71dcde098c71b39936cdd2afb5428c76476cde02
818de2eeda490f50e5560ad05b7e0bee5456d38b
9aa561fa679b49ffaacc910bf1fbb7eee8dc6c67
06f0fef3a8a3b7cd1dd9fd8df0d92f4fdd0f7c5d
072b47bcf9032debbf584ee365cac0f2bb70607b
0a05a8b7c983616c2f0702834733dedc55903b0a
15eeab53dd4229c24603732447295391c0d4d5fc
decdcc2da358180b916ea8befb820c96aa7830b4
a6c011eeba44c54e150d26ad69b7d36f46da80de
a901672a1bc38575a508cfd12f1a9010ffc0d1e1
b35742ffb7451b4e2a574cf516fe8bbb3bd2c0e2
0d7b6c818b92f346501ef09bf6fb4d3f26d400d1
2fbe749eb9f37d1b187f078f219dab1af6c8f7f9
2fe7113ff3532837bb64d36f6ad6fa71c4fddb8a
865271ecbd52154dd5f327aae60b13d452375e85
98ef6d408c7d1287232d3abc55a07f5d8dbb0840
baf6c278a48e04e4d7b4abbfd522b834f341c6b8
7673b9bbb748f0950c77c557ec14add341699649
4cb1926c53ff1b1c1ee4fb1b3b351ed22238c60b
b06200c08fd559108b44c35b24a73c3f433adb70
c89f5f104b33aded76a24fea671d83754f65ccf9
db3c37860f1f1a7e7984a4da5d44f2211603baf5
0d3a3e807dc18b7de5804b9354c45ae0eae1b5f6
107d52d1fb6420948b299e72cbb988c48dc7666f
ab7ac3dc4fbe8cf5e0c6845cffe9b90853e263b0
c31d04ce3fb63293f494c66fbbe288b10ff9e8cf
c5ed08a90f494892fa5b80b483c55bfc36e586ea
c5fb7983487c9ea2a33e734391eb396d9a17844f
cd7398346f8dee65c8637396dd3e9357edd8c31d
94c20ad2fd043564b3a793ebbb36b9f85002b111
38ed52d7de8f8b62fb2a9e115f128567b4fccf37
508c1ecb5d8ab2ad4978d332ea43345f7133f0bd
52c00aee10af5d03d10bf593ac3fa7ba551ac751
5674018a99d7366524c957028ad04f3f8de79ed4
68339ce5760816d0ed2bdfee52d4f1096540a36d
72fb77a8d492414371fb792d72fcec959a720455
81523b9352716885be7e09fcc63b2d910f50bba8
b23bcad0782011562189ac6ed109d576ca086d86
d7096bd9542605635e3708993fea9f6f3e22dfc5
45161a3036a63b96f4c97a4916aaf0a4e3eb411f
4d8132156bf42dd9e70a0dbe1de6ddb19dff46b6
fab9d1cb3dbfcb52aea0f09de841f54b2ee28480
e8e87c82f9e50fbcb93951d92aeb4832376aab5b
f4aa6c9e5e4b1288e3bbee8d718d1b29776220f5
4fd6260f9626144a7709f53b65d7f67cc78a0869
09aec0fcef2e0cdfdaee9ffa69968e369fa01805
2cda872277636546032ef626ce8b589c6e979eec
fb7b1356bbe145dc4a3efa919ff8aa1bee4395a7
802b9374f28d2b39470aba100f9f438e1e3a790e
8510a3c6ef12967e38d16c9a6f1d22c43d24c7a0
a0141995cb48b27f82cdf512b19bf67cae15c227
c1130f94b6ba0fc5c68d86ae37719cf020fde575
d8f157bb45620cb0e0be542fd07440d01356274e
ee0dcde55aa90a0a2d019f35da6c99e67f8ed942
75620e91cb6c594ddbd4ceb0190c051a6e673a70
4a67c5e2184dda75dcda96d92b09b55226f8c99e
697fb7844f8492752b5ba45fc63a079b79719975
6c317457d31a6ef083cf7829aa551eec63fbaba6
239f85fe305017277787a236b5d7795f05357c69
2417ac7f368a4293474193d210b05fa09c19c292
158d4dd30f04cd99ea74a5ba3b3acde72f469031
167acf7cffe85b438c7087060843488ad7471f8c
0105ead5e570d55763e93513586b400c92846aa1
02799ceff5e61dfb289d3a8765dca1f41bfb25db
f1bf06a761a583021ca0e2de2b8b7e451f9dc386
f27b3f3b909412b48d93c7f118ab95655e05ff83
2895b1c974f356d154f09e5185e8b7fe419f9fc6
30c1b5f587937a05273cb3cce86e463d11aa4eb0
38bf7ec19e0aa082f4af4916a0a429ae794466af
4cadf4517b6cb9bacb79b564b30eca8687bca681
7f35b241878cec520796d3c3381abf079cc153f4
80bbe4f75d6d08cd8257d77163bdea9a71aa1e27
96b42eeb85533369814f54636477bcd7083fabbf
6e3dadc531be25fc274c46d293325ce12e2a8fba
709f3ef4b8f01cd9605bab0d4ca1823503d801c6
a9f2978c98f682865fdf18260007a91d005b4fa0
960ef98aca435f06ddd161b3b7b78c43bea15d23
9be5e7aa76b31246e55ba5803d6e61f64128c71e
a8dc3a19f4c72867c2e691c8ed85893f9acf35c9
ab27dcedade0c40a1b1010811155d5e098a9f538
b1414a1ae9bb2030e0f8193947593768584bb131
bd50022cb715197ac94d3374da4314eac3456d89
c5bdc387875f9df1e4b0ea26f00fe7e47aa1c242
c917816820fb774b65ceca0963ac7057ca49e99f
d967199a550e3a93e2744a8425ce7cc122f12278
8fac2aa294118eae2b67d829eb6031c1cc2b03f1
9565340e21e7078637d47c89279e3ed59d0f35b9
a30caa7759c09fb24fda02255444d56f8f936013
f9f4d6264e880692917e7b19791ecfbc9bba0528
fe3fe4af8217cd06ccc4fd005833142546be15a3
ffea8c0af1db91f3011e2d379182ba1721cc8a2a
05ccaca7684e962dd764041cf3d048f9fb37a58c
1495665e657795cd4c9792933d51279e501ac99b
30104d368767df4905b1127184cf8fe6d1f2632a
cf678379d1b20bd47ef1a5bbdfa306ac19568b64
de20d80c5d8b0bc93672a2f273febdbd6b97d346
e3361e7e63628a75d45e476a5aa9daf6d3bd3fd4
f3a25474a6edab23763e55f8ef6ab71a97fef9c7
00f11797bdf56a74fbce8699aa0757f42195e193
3bd87d8babae80587d16892bf28ab8308462a690
61bf1d174c6d42bd04a728a3cbb1979099c1b4bf
316c4f240d3082e53fcc68826725bfde4f1ec3d9
361b4d3e3344a970b507900c0c6b8bd239244b05
2d1aa708b056c227b1e250a6584d8c9e094bab65
071bdd8b3f896b860d5a364229fa8d612a3500a7
1f373d5c536f42c94ad5d2b4caf82dca227f800e
be06ee876aca27cd755fcc46a767c5db70d9ae80
0e2c981b2cacfb38d2cb20e4dfca34f12460a5de
452e0586056ccda245c72e09716122b0277f9b55
4da9cca97cb97a53a2658c3ce36a40aeae953e44
a64f2ef14394f9539266a9d90903c8ab7c3b726d
9619806bb27e57143dbed652f524e747e2a5f32c
f017b5b279b5c1e11009a5f59fee229bd395f908
f10859126c6f8ca23b991279af72b50ef9eba432
9fc703e4307348aa4eef09e412048c9c819e8438
c280270372470be818108eaf05d30ef60d3ade77
3c1ae0fc58920cc618766edf2d368ff92ed1ab44
52e37b73b81d94e5385a442f7edbadd057077b05
d0801ffedd6cdda639e1a9adeae159ea9ed09e2f
d66b73979670c964c0a4f1e5080e66be78ae6d42
ec7f48770376bd8c9e960bf07877e1000163d031
feab715e99549ee69c8bbdedf0e9332dcf4e096e
22e47db1fe0e376b6b3f0dd8aa958be34edb21a8
bd2e2398d8262c59b0745bf3d0bfa6d1c3a9730c
ce354aff8b55db9a35cd657a97ff84c222effbac
3981abec755463c3b4c6f240928bd7970a4a879d
40d2c0bf48a429c40528f9480809443df0c38c5f
51d18abed15b57ff0137d800b96a35061b974cec
76dd2ababde259b4893a8cf53bf4d5bc7eb5372e
a571ad1ebdc73e3acd58041e9f9c5ccb4b8e3469
c5f5df9abff2b0fe7074039ac152c5a42d876d04
437f178d4b0cd763c3f5d99d591495a7f8e98603
47212fd1732583595884b853d9a0adf7b7337ddc
eadb873d43665cff7ee8fd0c298f6245b3c2cea7
f3e0e9c898b01c1b1640228a48620e18aaff3bf4
c9c7301f08fcaa9e9f8ebae551391dc87f1bfaaa
cc920ea5549eddb32bc2cf1089bd2ec382b7e48c
d5745e73e6b66c728505c5d92c058b805253d7dc
d1b20dfa230bc7350e43bf43e7e4449fd41298d3
d52d3828305d9219cf33802d89a3fcc096ea41bf
35f242b9b3b4169f0621b5da1cc76edd4d1a0e21
3dcfe5f9ec11a1d1c083946dc0dc820f598a4387
524d6c1df479b831e5c33b37cbcdec7c8be08ca1
7a30bc58a4947a55a35ea7363e6b467961191c15
9e75ae27dda72073495993e6d9f5d2d06a8b590a
660c8697d132f35d1a0dd1ef7f9496fe88f9daaa
7cc62dd7b365939c6b05c6275b0afc5fa6012da1
acaf32881090e78577cd0dca926133c94b1d8225
520bdeca847baf63168d701f76a0a47f7dbac692
cf769c8ae96965c8fde87a716e358befd7766b14
da195736f896e2e1fd4c5a5e40baf600a5c38ff6
f7aaf227294af189eb596689bebd5d6be94e107e
18682763f713efd2e795de401b0d10f425f62bba
5dbe55d00f806453d13547f8311bdaf67d0f8ac1
6a34672ae8b3489a07bf200d53af1d76b848f144
6c67e9022283203eea937f63f29cb3342ca4b1d6
5a763feb6317db496470557d3029f5be1967fcb9
5d6c0aff349b26bd6ee89334b1399f72ad0da4c0
7c79c01033513db51e3a9780a1761987e33a4d10
bd7325c7aa257fca01895c7914997959395239fe
d3e0801212a66476956d99296826a3b8e55b133e
fdf4e8421583407567bf8daf9185deb87f69c5ae
28ad3d881da9907d89cccd3f9077ed828184760e
28b7c253469620913bdd2fa4dbf665eca08a5f4a
2ca208a517300b54d14859c22e6f2445444604a8
2d8a7e5d03d85c5ba28185b4d6da5cb6c0631a9b
41856f35f6058a5d9b38e9752913df9796676bb8
48cbad48ec3e47d462833c905ab8c4ea951423f8
50c6b7d41094539625a1ca029602bc74c441f49b
d968b3cac9220c93dbef6649c0136dd940e83ff9
e0ec76c1cff1454a767778062d7c3e37fa04efcd
bbfaa6da3dc76683089e150c24feea079939862e
a52d3c83bf698c158ee0840714678d3f1927e509
fa1102543a3793e9ba5138b3f87ad826f74c0fcc
07059580a70e546aabcd3c8f93f74140dd340713
2b5f740635ff29a7ad43124cb966719c3a4abeb9
2d41d937218b967b024ef878223699bad91b60ab
3045629fbd3f852d8de1316515d0a2da3db7b830
0412d05a30eb7d33cc9a57f26d07c176db200c45
2e32971754ebf18b25729710da790604dd7fe056
31f57bf57990dcc1cdfe70ba6bf70910997bcf43
737759c1efaa253433925ffb3e5d011067bd4f54
7b03c1b8a9df59970bc8dce08f50e9e3bf6889f7
53e24b5840995df5149bf526341d1753c419f60a
e183e0d3ee9fa46565443fa18fbe7cd01b0c7319
a64da7765090979b6671826007966041f2452bb6
a8d77f9faf4b3ae3f5f81d339482618b7b4811d5
c570f822eae01a49b6bf881cb4485bd5f3f8a756
0f52cb08b6948f501eaa01e30587d77997108b9a
221fa2498e249d1e0e7e5d00a2eb20dc4a17f575
7d273811b1ebe77415b4aca5ee2500f2ce35bd3d
a3b59e7e9995cc55ff8a0094c66444365dc60459
6b98290a5eaddbc254a5f0be799dd7906486bcb5
9dfcfcbae5851b54ee43b5054d0b6849dd97e56d
bb8f537a59a266e22dd9aa6070b628a752a137d0
